# {"t_start": 1600396399.741331, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-16.0,50,5311.665891
-20.0,50,5319.663429
-27.0,50,5327.709291
-46.0,50,5335.716525
0.0,50,5343.737422
-50.0,50,5347.133696
-8.0,50,5350.681175
-10.0,50,5350.841091
-5.0,50,5351.024571
-8.0,50,5351.177281
-10.0,50,5351.333424
-9.0,50,5351.487032
-50.0,50,5351.629121
-50.0,50,5351.768484
-50.0,50,5351.901624
-6.0,50,5352.057062
-13.0,50,5352.210638
-50.0,50,5360.364313
-21.0,50,5363.690365
-19.0,50,5371.822544
-45.0,50,5379.927947
-37.0,50,5388.307351
-44.0,50,5396.500386
-38.0,50,5404.59847
-26.0,50,5412.644761
-13.0,50,5420.527025
-28.0,50,5428.479147
-50.0,50,5436.892708
-50.0,50,5440.263976
-18.0,50,5443.690583
-17.0,50,5451.851323
-50.0,50,5459.997543
-22.0,50,5467.856158
-41.0,50,5475.907602
-20.0,50,5483.711761
-50.0,50,5491.844543
-50.0,50,5495.321686
-50.0,50,5498.70093
-26.0,50,5506.741959
-29.0,50,5514.671239
-50.0,50,5522.588705
-50.0,50,5525.947375
-25.0,50,5529.290814
-11.0,50,5537.485418
-50.0,50,5545.432983
-9.0,50,5553.443339
-33.0,50,5561.647156
-18.0,50,5569.746258
-42.0,50,5577.61835
-50.0,50,5585.651392
-25.0,50,5593.748981
0.0,50,5601.955827
-21.0,50,5605.426389
-13.0,50,5613.516661
-38.0,50,5621.598498
-35.0,50,5629.726177
-50.0,50,5638.00016
-50.0,50,5646.442115
-50.0,50,5654.826056
-41.0,50,5663.102617
-50.0,50,5671.405673
-48.0,50,5674.76394
0.0,50,5682.610593
-35.0,50,5685.939566
-5.0,50,5694.103738
-50.0,50,5702.226502
-42.0,50,5710.279559
-26.0,50,5718.422524
-50.0,50,5726.720346
-6.0,50,5730.170916
-21.0,50,5738.056805
-16.0,50,5746.091059
-26.0,50,5754.367705
-50.0,50,5762.411906
-50.0,50,5770.424902
-50.0,50,5778.755644
-50.0,50,5787.012739
-38.0,50,5794.898023
-50.0,50,5802.834061
-10.0,50,5810.886007
-50.0,50,5818.888426
-50.0,50,5827.013263
-31.0,50,5830.53828
-20.0,50,5838.646548
-41.0,50,5846.749362
-50.0,50,5854.964061
-10.0,50,5863.355273
-31.0,50,5871.851105
-50.0,50,5879.757772
0.0,50,5883.146726
-50.0,50,5886.546195
-18.0,50,5889.907036
-50.0,50,5898.714717
-17.0,50,5906.566222
-49.0,50,5914.41952
-50.0,50,5922.551557
-50.0,50,5925.919183
-12.0,50,5929.327945
-45.0,50,5937.286843
-23.0,50,5945.426636
-22.0,50,5953.532939
-36.0,50,5961.323303
-20.0,50,5969.368774
-35.0,50,5977.283122
-50.0,50,5985.084723
-50.0,50,5988.495951
-50.0,50,5996.631422
-11.0,50,6000.15009
-50.0,50,6008.303881
-50.0,50,6011.776098
-50.0,50,6015.1343
-24.0,50,6018.483284
-50.0,50,6026.315617
-50.0,50,6029.818337
-50.0,50,6037.799347
-50.0,50,6045.848672
-15.0,50,6054.130667
-50.0,50,6054.28968
-10.0,50,6054.425743
-50.0,50,6054.574638
-50.0,50,6054.722506
-8.0,50,6054.882663
-13.0,50,6055.048321
-50.0,50,6055.199488
-9.0,50,6055.352191
-7.0,50,6055.48121
-21.0,50,6055.619154
-50.0,50,6063.88138
-14.0,50,6067.289795
-27.0,50,6075.28698
-6.0,50,6083.328306
-30.0,50,6086.714243
-50.0,50,6094.672478
-2.0,50,6098.237271
-50.0,50,6101.72087
-50.0,50,6105.22227
-50.0,50,6108.73832
-16.0,50,6112.276038
-43.0,50,6120.35099
-28.0,50,6128.364031
-50.0,50,6136.64622
-50.0,50,6140.152694
-27.0,50,6143.739211
0.0,50,6152.037839
-50.0,50,6155.453819
-16.0,50,6163.482766
-50.0,50,6171.536784
-21.0,50,6179.74329
-10.0,50,6187.959136
-27.0,50,6195.963443
-25.0,50,6204.247367
-50.0,50,6212.342526
-26.0,50,6215.789688
-34.0,50,6223.736966
-48.0,50,6231.669798
-39.0,50,6239.941565
-28.0,50,6248.138339
-42.0,50,6256.735919
-28.0,50,6264.936544
-9.0,50,6273.164801
-46.0,50,6281.166584
-50.0,50,6289.091892
-37.0,50,6297.09196
-40.0,50,6304.985771
-36.0,50,6312.863744
-7.0,50,6320.807934
-50.0,50,6328.636519
-19.0,50,6337.08596
-14.0,50,6344.925367
-50.0,50,6352.807491
-50.0,50,6360.677177
-8.0,50,6369.287484
-16.0,50,6377.241761
-26.0,50,6385.20014
-26.0,50,6393.845042
-7.0,50,6401.659622
-33.0,50,6409.618477
-8.0,50,6418.247161
-50.0,50,6426.085688
-50.0,50,6429.464762
-50.0,50,6432.79425
-39.0,50,6436.23476
-50.0,50,6445.151445
-50.0,50,6448.570133
-12.0,50,6456.555808
-10.0,50,6464.299667
-17.0,50,6472.273154
-50.0,50,6480.330009
-26.0,50,6483.821909
-12.0,50,6491.746927
-31.0,50,6499.754465
-17.0,50,6507.832667
-15.0,50,6516.008425
-50.0,50,6524.048927
-35.0,50,6527.622082
-50.0,50,6536.088301
-34.0,50,6544.146221
-34.0,50,6552.16945
-50.0,50,6560.384
-50.0,50,6568.56171
-12.0,50,6572.007718
-27.0,50,6580.146411
-8.0,50,6588.046287
-50.0,50,6591.495038
-50.0,50,6595.045661
-50.0,50,6603.240682
-50.0,50,6606.763425
-43.0,50,6610.288094
-16.0,50,6618.462952
-12.0,50,6626.353121
-28.0,50,6634.461172
-36.0,50,6642.712912
-33.0,50,6651.011718
-50.0,50,6659.131298
-50.0,50,6662.588105
-50.0,50,6666.076699
-50.0,50,6669.559954
-15.0,50,6677.954415
-27.0,50,6685.920515
-36.0,50,6693.9821
-12.0,50,6702.188369
-50.0,50,6710.355666
-36.0,50,6713.773223
-26.0,50,6721.712292
-19.0,50,6729.711325
-22.0,50,6738.134586
-50.0,50,6746.127243
-7.0,50,6746.278752
-4.0,50,6746.431734
-50.0,50,6746.576539
-8.0,50,6746.733668
-13.0,50,6746.907409
-13.0,50,6747.072216
-50.0,50,6747.220361
-7.0,50,6747.371271
-50.0,50,6747.538067
0.0,50,6747.711964
-45.0,50,6751.206042
-13.0,50,6759.460988
-31.0,50,6767.475535
-50.0,50,6776.0231
-43.0,50,6779.575134
-50.0,50,6787.604434
-34.0,50,6791.169308
-39.0,50,6799.50877
-40.0,50,6807.864009
-50.0,50,6816.436446
-47.0,50,6824.339588
-50.0,50,6832.322232
-50.0,50,6840.607082
-40.0,50,6844.135369
-50.0,50,6852.378124
-13.0,50,6855.895682
-36.0,50,6864.069392
-33.0,50,6872.305009
-16.0,50,6880.610988
-7.0,50,6888.926732
-47.0,50,6897.014372
-27.0,50,6905.567021
-20.0,50,6913.711693
-18.0,50,6921.943094
-50.0,50,6930.284951
-50.0,50,6933.78372
-50.0,50,6937.191065
0.0,50,6945.110225
0.0,50,6948.555135
-44.0,50,6952.014344
-47.0,50,6960.062234
-50.0,50,6968.428666
-50.0,50,6976.607126
-49.0,50,6984.643599
-17.0,50,6993.097454
-47.0,50,7001.407038
-28.0,50,7009.80093
-50.0,50,7018.082514
-46.0,50,7026.682906
-45.0,50,7034.758629
-34.0,50,7042.97941
-42.0,50,7051.020257
-47.0,50,7059.032838
-12.0,50,7067.0674
-27.0,50,7075.298538
-17.0,50,7083.320067
-36.0,50,7091.261635
-21.0,50,7099.365556
-29.0,50,7107.699998
-19.0,50,7115.800992
-50.0,50,7123.967454
0.0,50,7127.621634
-50.0,50,7131.166158
-50.0,50,7134.64166
-26.0,50,7142.904273
-47.0,50,7151.140073
-50.0,50,7159.414741
-50.0,50,7162.953875
-19.0,50,7166.565879
-15.0,50,7174.436491
-22.0,50,7182.646751
-50.0,50,7190.958751
-23.0,50,7194.491149
-25.0,50,7202.671637
-17.0,50,7210.868285
-50.0,50,7218.872059
-50.0,50,7222.63403
-18.0,50,7226.151618
-50.0,50,7234.050882
-50.0,50,7237.558758
-20.0,50,7245.556243
-23.0,50,7253.411066
-35.0,50,7261.330504
-50.0,50,7269.309102
0.0,50,7277.288095
-50.0,50,7280.745959
-50.0,50,7284.309083
-22.0,50,7292.432051
-40.0,50,7300.871968
-50.0,50,7309.16343
-49.0,50,7317.586987
0.0,50,7325.492814
-50.0,50,7333.487672
-19.0,50,7342.237995
-50.0,50,7350.138594
-38.0,50,7353.566161
-50.0,50,7361.527964
-35.0,50,7370.427332
-38.0,50,7378.393202
-26.0,50,7386.423841
0.0,50,7394.346262
-15.0,50,7398.573171
-13.0,50,7406.60969
-50.0,50,7414.680326
-44.0,50,7418.144961
-50.0,50,7426.953448
-35.0,50,7430.483766
-13.0,50,7438.45076
-25.0,50,7447.174654
-18.0,50,7455.163292
-10.0,50,7455.329564
-10.0,50,7455.481701
-50.0,50,7455.608007
-50.0,50,7455.753441
-50.0,50,7455.890177
-50.0,50,7456.021178
-50.0,50,7456.151676
-5.0,50,7456.286359
-14.0,50,7456.431767
0.0,50,7456.558759
-50.0,50,7460.026263
-39.0,50,7467.98142
-31.0,50,7476.84179
-39.0,50,7484.764886
-50.0,50,7492.707924
-50.0,50,7500.798989
-9.0,50,7504.304904
-50.0,50,7512.407199
-24.0,50,7515.975775
-33.0,50,7524.295951
-50.0,50,7532.545609
-50.0,50,7540.695093
-12.0,50,7548.917952
-50.0,50,7557.093694
-41.0,50,7565.509523
-15.0,50,7573.564247
-17.0,50,7581.600875
-42.0,50,7590.394624
-38.0,50,7598.390107
-17.0,50,7606.408707
-31.0,50,7615.382839
-27.0,50,7623.266309
-50.0,50,7631.232322
-18.0,50,7640.199896
-50.0,50,7648.182088
-38.0,50,7651.741609
-50.0,50,7659.739067
-50.0,50,7667.841968
-23.0,50,7676.027738
-44.0,50,7684.250804
-50.0,50,7692.566235
-19.0,50,7696.056987
0.0,50,7704.175811
-29.0,50,7707.775225
-50.0,50,7715.840023
0.0,50,7723.94541
-50.0,50,7727.604037
-36.0,50,7735.90991
-50.0,50,7744.055953
-50.0,50,7752.217654
-50.0,50,7755.843952
-50.0,50,7759.465506
-16.0,50,7767.922721
-50.0,50,7776.324539
-46.0,50,7784.486107
-9.0,50,7792.603564
-25.0,50,7796.134253
-12.0,50,7804.112717
-13.0,50,7812.124722
-18.0,50,7820.315525
-32.0,50,7828.834582
-37.0,50,7837.084688
-11.0,50,7845.285829
-34.0,50,7853.972625
-50.0,50,7862.141256
-50.0,50,7870.381697
-50.0,50,7878.686767
-50.0,50,7886.901095
-48.0,50,7894.920889
-50.0,50,7903.077437
-50.0,50,7911.242397
-50.0,50,7914.881099
-50.0,50,7918.432704
-25.0,50,7921.943702
-30.0,50,7930.016668
-50.0,50,7938.109353
-12.0,50,7941.608971
-24.0,50,7949.813728
-20.0,50,7957.918041
-48.0,50,7966.020267
-50.0,50,7974.609535
-30.0,50,7983.118929
-50.0,50,7991.293668
-23.0,50,7999.282059
-50.0,50,8007.683394
-24.0,50,8016.034961
-44.0,50,8024.183377
-8.0,50,8032.218662
-16.0,50,8040.175907
-14.0,50,8048.825429
0.0,50,8057.289474
-24.0,50,8060.890621
-24.0,50,8069.024254
-35.0,50,8077.030596
-41.0,50,8085.217804
-50.0,50,8093.483717
-50.0,50,8097.089357
-26.0,50,8105.619078
-50.0,50,8113.790704
-17.0,50,8122.505328
-50.0,50,8130.826143
-50.0,50,8138.999128
-50.0,50,8147.370619
-18.0,50,8155.581432
-13.0,50,8163.967004
-50.0,50,8172.406978
-17.0,50,8175.974442
-35.0,50,8184.027863
-39.0,50,8191.92365
-4.0,50,8199.887259
-10.0,50,8200.025471
-50.0,50,8200.15396
-50.0,50,8200.300793
-16.0,50,8200.440856
-12.0,50,8200.591046
-8.0,50,8200.737511
-11.0,50,8200.893137
0.0,50,8201.035196
-12.0,50,8201.182806
-33.0,50,8201.322918
-34.0,50,8209.620406
-50.0,50,8218.357791
-25.0,50,8226.662583
-33.0,50,8234.800525
-31.0,50,8242.932095
-50.0,50,8251.346293
-42.0,50,8259.377193
-50.0,50,8267.731345
-48.0,50,8276.172595
-50.0,50,8284.366424
-50.0,50,8293.014008
-50.0,50,8301.553435
-42.0,50,8309.918737
-50.0,50,8318.124784
-13.0,50,8326.108949
-50.0,50,8334.519865
-15.0,50,8342.689441
-42.0,50,8350.780449
-11.0,50,8359.339175
-11.0,50,8367.719127
-50.0,50,8376.358374
-50.0,50,8384.555536
-15.0,50,8388.04989
-37.0,50,8396.304321
-50.0,50,8405.11082
-50.0,50,8413.058165
-50.0,50,8421.118418
-50.0,50,8429.267627
-50.0,50,8437.647674
-12.0,50,8441.402037
-11.0,50,8449.624621
-46.0,50,8457.652107
-34.0,50,8465.631694
-50.0,50,8474.004625
-27.0,50,8482.20543
-30.0,50,8490.633402
-50.0,50,8498.864596
-38.0,50,8507.140891
-50.0,50,8515.371281
-50.0,50,8518.953253
-50.0,50,8527.050831
-50.0,50,8535.502513
-50.0,50,8543.886716
-34.0,50,8552.23326
-42.0,50,8560.441914
-20.0,50,8568.522183
-36.0,50,8576.754867
-50.0,50,8584.728048
-30.0,50,8593.134659
-50.0,50,8601.476491
-28.0,50,8610.157454
-12.0,50,8618.429355
-46.0,50,8621.945083
-50.0,50,8629.961966
-50.0,50,8637.934705
-47.0,50,8646.026092
-50.0,50,8654.190513
-48.0,50,8662.58873
-18.0,50,8670.90834
-50.0,50,8679.165974
-48.0,50,8682.826568
-38.0,50,8691.281615
-50.0,50,8699.590292
-50.0,50,8708.042301
-20.0,50,8716.668287
-50.0,50,8724.956367
-48.0,50,8733.145977
-39.0,50,8741.329457
0.0,50,8749.734559
-50.0,50,8753.284962
-14.0,50,8761.374372
-50.0,50,8769.440289
-18.0,50,8778.064854
-50.0,50,8786.598747
-50.0,50,8794.841801
-16.0,50,8803.183191
-50.0,50,8811.787757
-30.0,50,8820.372088
-50.0,50,8828.68188
-44.0,50,8837.077075
-16.0,50,8845.606229
-47.0,50,8853.527824
-29.0,50,8861.783673
-37.0,50,8869.732819
-50.0,50,8878.601991
-24.0,50,8886.688999
-50.0,50,8894.743117
-50.0,50,8902.821583
-42.0,50,8910.827823
-50.0,50,8918.811656
-7.0,50,8927.759697
-50.0,50,8935.838734
-46.0,50,8943.900227
-46.0,50,8952.733026
-50.0,50,8960.80767
-45.0,50,8968.968139
-22.0,50,8977.744781
-37.0,50,8985.560715
-11.0,50,8993.564369
-7.0,50,9002.460152
-10.0,50,9002.615247
-12.0,50,9002.776672
-50.0,50,9002.913027
-50.0,50,9003.051432
-11.0,50,9003.193657
-16.0,50,9003.351454
-11.0,50,9003.502081
-12.0,50,9003.650448
-9.0,50,9003.826098
-47.0,50,9003.967813
-50.0,50,9011.962595
-29.0,50,9020.042042
-29.0,50,9029.038377
-50.0,50,9037.21759
-29.0,50,9045.203016
-50.0,50,9053.920364
-21.0,50,9061.984501
-29.0,50,9070.187613
-50.0,50,9078.217802
-13.0,50,9081.928289
-50.0,50,9090.798111
-50.0,50,9099.063314
-11.0,50,9107.104734
-12.0,50,9115.460102
-16.0,50,9123.92507
-7.0,50,9132.064296
-9.0,50,9140.65823
-21.0,50,9148.866784
-50.0,50,9156.992236
-50.0,50,9160.532312
-47.0,50,9164.527307
-27.0,50,9172.82524
-23.0,50,9180.931203
-50.0,50,9189.51094
-43.0,50,9197.81058
-50.0,50,9205.903608
-16.0,50,9214.061841
0.0,50,9221.987943
-31.0,50,9225.512839
-13.0,50,9233.550659
-8.0,50,9241.933661
-48.0,50,9245.591627
-50.0,50,9253.955789
-50.0,50,9262.192363
-47.0,50,9270.429801
-33.0,50,9278.673651
-50.0,50,9287.289702
-24.0,50,9295.442939
-17.0,50,9303.450929
-9.0,50,9312.205262
-23.0,50,9320.465393
-25.0,50,9328.509721
-38.0,50,9337.387782
0.0,50,9345.393281
-11.0,50,9348.914337
-38.0,50,9356.985329
-50.0,50,9365.193606
-36.0,50,9373.779447
-19.0,50,9381.7131
-50.0,50,9389.865824
-25.0,50,9398.53891
-30.0,50,9406.580245
-50.0,50,9415.287612
-23.0,50,9423.671474
-11.0,50,9431.703058
-50.0,50,9439.913605
-12.0,50,9447.934353
-23.0,50,9456.839618
-50.0,50,9464.844377
-50.0,50,9472.989855
-49.0,50,9481.72309
-21.0,50,9489.738568
-50.0,50,9497.670639
-47.0,50,9506.67881
-50.0,50,9514.691812
-29.0,50,9522.665477
-18.0,50,9531.697205
-50.0,50,9539.865132
-38.0,50,9548.001976
-21.0,50,9556.938224
-26.0,50,9565.064957
-50.0,50,9573.082541
-47.0,50,9581.984805
-24.0,50,9590.116958
-50.0,50,9598.097501
-41.0,50,9606.964917
-50.0,50,9614.89462
-50.0,50,9622.987435
-36.0,50,9632.101242
-50.0,50,9640.244301
-39.0,50,9648.359003
-50.0,50,9657.039583
-50.0,50,9665.035372
-50.0,50,9673.00132
-27.0,50,9680.868577
-50.0,50,9688.736916
-50.0,50,9696.754021
-50.0,50,9704.867038
-48.0,50,9713.126576
-15.0,50,9721.400966
-50.0,50,9729.543161
-19.0,50,9738.031467
-18.0,50,9746.142273
-50.0,50,9754.496886
-41.0,50,9762.731268
-50.0,50,9771.070918
-45.0,50,9779.119739
-50.0,50,9787.634791
-33.0,50,9795.98193
-12.0,50,9804.485157
-8.0,50,9804.641203
-13.0,50,9804.785944
-8.0,50,9804.952271
-13.0,50,9805.093182
0.0,50,9805.221382
-50.0,50,9805.343831
-12.0,50,9805.479759
-20.0,50,9805.651057
-14.0,50,9805.810583
-36.0,50,9805.9516
-40.0,50,9814.146269
-30.0,50,9822.581054
-47.0,50,9831.252547
-6.0,50,9839.546292
-20.0,50,9847.875719
-7.0,50,9856.242908
-23.0,50,9864.507842
-30.0,50,9872.701257
-50.0,50,9880.868003
-34.0,50,9889.112524
-28.0,50,9897.260753
0.0,50,9905.432452
0.0,50,9908.93085
-35.0,50,9912.441327
-8.0,50,9920.403537
-47.0,50,9928.510955
-15.0,50,9936.638319
-50.0,50,9944.837843
-15.0,50,9953.16156
-50.0,50,9961.762711
-19.0,50,9970.012918
-50.0,50,9978.230068
-47.0,50,9986.324744
-50.0,50,9994.355478
-47.0,50,10002.443309
-23.0,50,10010.69613
-47.0,50,10018.729715
-42.0,50,10026.688279
-25.0,50,10034.810634
-42.0,50,10042.927062
-39.0,50,10051.126334
-45.0,50,10059.309866
-31.0,50,10067.461131
-19.0,50,10075.471149
-50.0,50,10083.608118
-16.0,50,10091.727975
-28.0,50,10100.032777
-50.0,50,10108.241352
-20.0,50,10116.415621
-18.0,50,10124.218019
-49.0,50,10132.21294
-12.0,50,10140.302248
-50.0,50,10148.680253
-50.0,50,10156.793187
-26.0,50,10164.986821
-25.0,50,10173.401871
-41.0,50,10181.396839
-50.0,50,10189.876135
-29.0,50,10198.094955
-50.0,50,10206.220532
-50.0,50,10214.178035
-48.0,50,10222.229647
-50.0,50,10230.466395
-50.0,50,10238.54441
-19.0,50,10246.996911
-36.0,50,10255.181141
-50.0,50,10263.415097
-28.0,50,10271.531819
-50.0,50,10279.630742
-33.0,50,10287.747147
-39.0,50,10295.972577
-50.0,50,10304.390796
-50.0,50,10312.407476
-16.0,50,10320.424206
-19.0,50,10328.686371
-50.0,50,10336.654472
-27.0,50,10344.678223
-50.0,50,10353.369107
-50.0,50,10361.512565
-26.0,50,10369.704427
-50.0,50,10377.655593
-9.0,50,10385.703092
-14.0,50,10393.646471
-46.0,50,10401.714247
-50.0,50,10409.695755
-46.0,50,10417.833538
-30.0,50,10426.382895
-50.0,50,10434.399485
0.0,50,10442.528902
-11.0,50,10446.656466
-28.0,50,10454.657218
-44.0,50,10462.738072
-46.0,50,10470.897229
-15.0,50,10479.022007
-50.0,50,10487.029064
-50.0,50,10495.219217
-50.0,50,10503.121055
-18.0,50,10511.220911
-15.0,50,10519.198974
-50.0,50,10527.322194
-44.0,50,10535.41282
-43.0,50,10543.545443
-50.0,50,10551.814092
-7.0,50,10559.917681
-50.0,50,10567.984805
-25.0,50,10576.154014
-50.0,50,10584.438424
-16.0,50,10592.750107
-50.0,50,10600.972363
-5.0,50,10609.067646
-14.0,50,10609.217454
0.0,50,10609.337159
-10.0,50,10609.482247
-10.0,50,10609.643737
-10.0,50,10609.792023
-10.0,50,10609.938057
-5.0,50,10610.076806
-7.0,50,10610.225086
-10.0,50,10610.386733
-50.0,50,10610.53108
-10.0,50,10618.793275
-50.0,50,10627.129211
-44.0,50,10635.449347
-50.0,50,10643.550167
0.0,50,10651.812511
-26.0,50,10655.550095
-50.0,50,10663.758374
-20.0,50,10672.098762
-50.0,50,10680.547846
-46.0,50,10688.761075
-33.0,50,10696.79814
-21.0,50,10704.913206
-50.0,50,10713.108826
-50.0,50,10721.213426
-50.0,50,10729.329181
-50.0,50,10737.444109
-50.0,50,10745.573002
-50.0,50,10753.667294
-50.0,50,10761.789366
-50.0,50,10769.733794
-50.0,50,10777.735117
-50.0,50,10785.887108
-50.0,50,10793.975367
-30.0,50,10802.013662
-47.0,50,10809.976266
-50.0,50,10818.344073
-50.0,50,10826.377239
-50.0,50,10835.032042
-23.0,50,10843.156245
-15.0,50,10851.461889
-49.0,50,10859.567891
-50.0,50,10867.945444
-15.0,50,10876.326792
-50.0,50,10884.646197
-20.0,50,10892.948762
-50.0,50,10901.433718
-50.0,50,10909.700538
-17.0,50,10917.834011
-45.0,50,10925.967653
-50.0,50,10934.1166
-50.0,50,10942.350729
-18.0,50,10950.677355
-50.0,50,10958.923956
-18.0,50,10967.315844
-45.0,50,10975.598729
-17.0,50,10983.57509
-50.0,50,10992.091952
-15.0,50,11000.240693
-8.0,50,11008.337562
-28.0,50,11016.622905
-47.0,50,11025.353245
-50.0,50,11033.395009
-50.0,50,11041.61744
-50.0,50,11049.677577
-50.0,50,11057.650886
-50.0,50,11065.896575
-40.0,50,11074.140875
-41.0,50,11082.582288
-20.0,50,11090.807218
-42.0,50,11099.016841
-50.0,50,11106.992768
-42.0,50,11115.224892
-45.0,50,11123.77911
-21.0,50,11132.063895
-33.0,50,11140.12483
-27.0,50,11148.370316
-26.0,50,11156.618271
-50.0,50,11164.737734
-43.0,50,11173.006051
-20.0,50,11181.221077
-50.0,50,11189.765135
-14.0,50,11197.995733
-50.0,50,11206.163591
-23.0,50,11214.245941
-17.0,50,11222.305411
-50.0,50,11230.596438
-46.0,50,11238.577013
-28.0,50,11246.770588
-38.0,50,11254.932714
-50.0,50,11263.343515
-34.0,50,11271.571209
-31.0,50,11279.78545
-50.0,50,11287.946784
-50.0,50,11296.100097
-22.0,50,11304.617051
-40.0,50,11312.85646
-37.0,50,11321.001816
0.0,50,11329.419796
-11.0,50,11333.071954
-46.0,50,11341.25351
-50.0,50,11349.339646
-50.0,50,11357.374738
-50.0,50,11365.389773
-26.0,50,11373.602449
-13.0,50,11381.680901
-24.0,50,11390.187099
-50.0,50,11398.464633
-18.0,50,11406.732809
-50.0,50,11415.254475
-7.0,50,11423.84522
-50.0,50,11424.016444
-17.0,50,11424.191251
-11.0,50,11424.351217
-10.0,50,11424.524791
-8.0,50,11424.675049
-14.0,50,11424.834612
-6.0,50,11424.991161
-14.0,50,11425.142676
-42.0,50,11425.314999
-21.0,50,11425.435188
-36.0,50,11433.472371
-12.0,50,11441.54373
-50.0,50,11449.518581
-50.0,50,11458.191951
-27.0,50,11466.353918
-14.0,50,11474.343925
-50.0,50,11482.482345
-50.0,50,11491.091194
-50.0,50,11499.315054
-43.0,50,11507.333157
-47.0,50,11516.088248
-50.0,50,11524.139656
-50.0,50,11532.26918
-50.0,50,11541.123754
-14.0,50,11549.260159
-25.0,50,11557.392141
-9.0,50,11565.35618
-50.0,50,11569.009976
-47.0,50,11576.955822
-50.0,50,11585.014164
-24.0,50,11592.991293
-29.0,50,11600.962654
-28.0,50,11609.249155
-22.0,50,11617.514789
-15.0,50,11625.526408
-50.0,50,11633.612503
-23.0,50,11641.642303
-50.0,50,11649.869195
-41.0,50,11658.102229
-49.0,50,11666.186846
-50.0,50,11674.568823
-50.0,50,11683.004214
-29.0,50,11691.0375
-50.0,50,11699.363903
-50.0,50,11707.75225
-26.0,50,11715.893815
-19.0,50,11724.25526
-32.0,50,11732.610502
-18.0,50,11740.762986
0.0,50,11749.262717
-29.0,50,11752.850844
-35.0,50,11761.004082
0.0,50,11769.146612
-14.0,50,11772.924126
-38.0,50,11780.898634
-12.0,50,11789.054279
-50.0,50,11797.235823
-50.0,50,11805.17332
-50.0,50,11813.238747
-50.0,50,11821.225296
-9.0,50,11829.284365
-13.0,50,11837.710181
-22.0,50,11845.90895
-50.0,50,11854.697083
-31.0,50,11862.776603
-47.0,50,11870.95243
-38.0,50,11879.832237
-50.0,50,11887.942725
-21.0,50,11896.052313
-29.0,50,11904.13038
-11.0,50,11913.001425
-46.0,50,11921.025101
-50.0,50,11929.05171
-50.0,50,11937.143522
-50.0,50,11945.210727
-13.0,50,11953.227563
-44.0,50,11961.709142
0.0,50,11969.742628
-50.0,50,11973.473619
-35.0,50,11981.699139
-24.0,50,11990.484091
-14.0,50,11998.496942
-39.0,50,12006.686926
-24.0,50,12015.653051
-19.0,50,12023.736323
-17.0,50,12031.912988
-22.0,50,12039.899438
-50.0,50,12047.973012
-34.0,50,12056.13035
-50.0,50,12064.440169
-50.0,50,12072.829332
-26.0,50,12080.995264
-46.0,50,12089.292449
-50.0,50,12097.426625
-50.0,50,12105.434058
0.0,50,12113.603757
-37.0,50,12117.199315
